codingre,descrip,familia,unidad,empaque,equivale,inventa1,stockmax,stockmin,ultcosto,costoprome,impuesto,pedido,status
"CHJB","JOUDE BLASON ROSE","CHAMP","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"CHM1","MOET BRUT 1.5 LTS","CHAMP","ML","",1500.00,0.00,0.00,0.00,1383.34,1190.68,0.00,0.000,""
"CHM3","MOET CHANDON 3 LTS","CHAMP","ML","",3000.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"CHM6","MOET CHANDON 6 LTS","CHAMP","ML","",6000.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"CHMC","MOET BRUT","CHAMP","ML","",750.00,3.00,0.00,0.00,830.43,826.13,16.00,0.000,""
"CHMI","MOET CHANDON ICE","CHAMP","ML","",750.00,2.00,0.00,0.00,1006.50,942.14,16.00,0.000,""
"CHMR","MOET ROSE","CHAMP","ML","",750.00,2.00,0.00,0.00,1003.23,916.27,16.00,0.000,""
"CHMU","MUMM","CHAMP","ML","",750.00,1.00,0.00,0.00,535.72,567.33,0.00,0.000,""
"CHNE","MOET NECTAR","CHAMP","ML","",750.00,2.00,0.00,0.00,883.66,808.68,16.00,0.000,""
"CHNR","MOET NECTAR ROSE","CHAMP","ML","",750.00,2.00,0.00,0.00,897.41,860.72,16.00,0.000,""
"CHPB","PERRIER G.BRUT 750","CHAMP","ML","",750.00,1.00,0.00,0.00,566.86,326.68,0.00,0.000,""
"CHPJ","PERRIER JOUDE 200 ML","CHAMP","ML","",200.00,0.00,0.00,0.00,171.98,86.49,0.00,0.000,""
"CHVC","VEUVE CLICQUOT","CHAMP","ML","",750.00,1.00,0.00,0.00,700.00,0.00,0.00,0.000,""
"CHVP","VEUVE CLIQUOT PONSARDINI","CHAMP","ML","",750.00,1.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"CIMR","CIGARRO","CIGAR","PZ","",1.00,-881.00,0.00,0.00,18.76,18.78,0.00,0.000,""
"CIRO","CINZANO ROJO","VINOS","ML","",750.00,0.00,0.00,0.00,123.23,129.67,16.00,0.000,""
"CO01","ALITAS BUFALO","CONGE","gr","",1000.00,0.00,0.00,0.00,189.26,188.41,0.00,0.000,""
"CO02","ELOTE GRANO CONGELADO","CONGE","gr","",1000.00,0.00,0.00,0.00,64.45,32.23,0.00,0.000,""
"CO03","ELOTES ENTERO CONGELADO","CONGE","gr","",2000.00,0.00,0.00,0.00,14.00,7.00,0.00,0.000,""
"CO04","HELADO DE CHOCOLATE","CONGE","ml","",4730.00,0.00,0.00,0.00,97.00,154.63,0.00,0.000,""
"CO05","HELADO VAINILLA HAGGEN","CONGE","ml","",1650.00,-0.20,0.00,0.00,264.96,264.93,0.00,0.000,""
"CO07","NUGGETS","CONGE","gr","",1300.00,0.10,0.00,0.00,138.10,131.35,0.00,0.000,""
"CO08","PALOMITA DE POLLO","CONGE","gr","",2500.00,0.00,0.00,0.00,162.00,161.96,0.00,0.000,""
"CO09","PAPA FRANCESA","CONGE","gr","",2270.00,-0.03,0.00,0.00,80.33,80.34,0.00,0.000,""
"CO10","PAPA GAJO","CONGE","gr","",2270.00,0.00,0.00,0.00,102.33,101.64,0.00,0.000,""
"CO11","PAPA SARATOGA","CONGE","gr","",2270.00,-5.20,0.00,0.00,101.29,101.30,0.00,0.000,""
"CO12","PAPA STEAK HOUSE","CONGE","gr","",2270.00,0.00,0.00,0.00,78.66,80.04,0.00,0.000,""
"CO13","HELADO CAJETA-MEZCAL","CONGE","ml","",5000.00,0.00,0.00,0.00,650.00,0.00,0.00,0.000,""
"CO14","HELADO CHOCOLATE-ALMENDRA","CONGE","ml","",5000.00,0.00,0.00,0.00,650.00,0.00,0.00,0.000,""
"CO15","HELADO CHOCOLATE-CANELA","CONGE","ml","",5000.00,0.00,0.00,0.00,500.00,0.00,0.00,0.000,""
"CO16","HELADO CIELO (CON AMARETT","CONGE","ml","",5000.00,0.00,0.00,0.00,650.00,0.00,0.00,0.000,""
"CO17","HELADO LIM‡N-HIERBABUENA-","CONGE","ml","",5000.00,0.00,0.00,0.00,400.00,0.00,0.00,0.000,""
"CO18","HELADO MAZAPµN","CONGE","ml","",5000.00,0.00,0.00,0.00,400.00,0.00,0.00,0.000,""
"CO19","HELADO PERLA NEGRA","CONGE","ml","",5000.00,0.00,0.00,0.00,650.00,0.00,0.00,0.000,""
"CO20","HELADO RON-MAMEY","CONGE","ml","",5000.00,0.00,0.00,0.00,650.00,0.00,0.00,0.000,""
"COHV","HENNESY VS","COGNA","ML","",750.00,28.05,0.00,0.00,550.95,275.48,16.00,0.000,""
"COMV","MARTELL V.S.","COGNA","ML","",750.00,0.00,0.00,0.00,100.00,0.00,0.00,0.000,""
"EM01","CHORIZO","EMBUT","gr","",1000.00,0.00,0.00,0.00,64.00,64.12,0.00,0.000,""
"EM02","JAMON AHUMADO","EMBUT","gr","",1000.00,0.00,0.00,0.00,47.63,61.77,0.00,0.000,""
"EM03","JAMON PAVO","EMBUT","gr","",1000.00,0.00,0.00,0.00,394.50,394.62,0.00,0.000,""
"EM04","JAMON SELVA NEGRA","EMBUT","gr","",1000.00,0.00,0.00,0.00,421.62,408.01,0.00,0.000,""
"EM05","JAMON SERRANO","EMBUT","gr","",1000.00,2.51,0.00,0.00,1443.77,1224.00,0.00,0.000,""
"EM06","PEPERONI","EMBUT","gr","",1000.00,0.00,0.00,0.00,59.00,83.50,0.00,0.000,""
"EM07","SALAMI","EMBUT","gr","",1000.00,0.00,0.00,0.00,49.50,48.92,0.00,0.000,""
"EM08","SALCHICHA","EMBUT","gr","",1000.00,0.00,0.00,0.00,42.00,37.39,0.00,0.000,""
"EM09","TOCINO","EMBUT","gr","",1000.00,0.97,0.00,0.00,120.00,120.00,0.00,0.000,""
"EN01","BOOST","ENERG","pz","",235.00,0.00,0.00,0.00,12.91,0.00,0.00,0.000,""
"EN02","RED BULL","ENERG","pz","",250.00,0.00,0.00,0.00,19.58,19.59,0.00,0.000,""
"EN03","RED BULL BLUE","ENERG","pz","",250.00,3.00,0.00,0.00,19.58,19.84,0.00,0.000,""
"EN04","RED BULL LIGHT","ENERG","pz","",250.00,0.00,0.00,0.00,33.00,33.25,0.00,0.000,""
"EN05","RED BULL RED","ENERG","pz","",250.00,0.00,0.00,0.00,23.75,17.82,0.00,0.000,""
"EN06","RED BULL SILVER","ENERG","pz","",250.00,4.00,0.00,0.00,23.75,11.88,0.00,0.000,""
"EN07","VIVE 100","ENERG","pz","",340.00,18.00,0.00,0.00,8.73,8.73,0.00,0.000,""
"EN08","RED BULL SUGAR FREE","ENERG","pz","",250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,""
"GIB2","BEEFFATER 24","GINEB","ML","",750.00,4.13,0.00,0.00,473.28,463.65,16.00,0.000,""
"GIBE","BEEFEATER GIN. 750 ML.","GINEB","ML","",750.00,4.12,0.00,0.00,300.86,300.86,16.00,0.000,""
"GIBO","BOMBAY SAPPHIRE","GINEB","ML","",750.00,3.14,0.00,0.00,306.03,306.04,16.00,0.000,""
"GIBT","BOTANICA PREMIUM","GINEB","ML","",700.00,2.13,0.00,0.00,567.24,545.17,16.00,0.000,""
"GIBU","BULLDOG","GINEB","ML","",750.00,2.12,0.00,0.00,387.07,385.13,16.00,0.000,""
"GIHE","HENDRICKS","GINEB","ML","",750.00,3.17,0.00,0.00,493.97,493.97,16.00,0.000,""
"GIL1","LONDON # 1","GINEB","ML","",750.00,3.04,0.00,0.00,542.24,540.86,16.00,0.000,""
"GILD","LONDON DRY BOODLES","GINEB","ML","",750.00,4.12,0.00,0.00,325.00,244.00,16.00,0.000,""
"GIM7","MONKEY 47","GINEB","ML","",500.00,2.10,0.00,0.00,1181.03,1045.93,16.00,0.000,""
"GIMA","MARE GIN","GINEB","ML","",700.00,2.00,0.00,0.00,516.38,502.78,16.00,0.000,""
"GIMM","MARTIN MILLERS","GINEB","ML","",700.00,2.16,0.00,0.00,550.86,275.93,16.00,0.000,""
"GIMO","MOM GINEBRA","GINEB","ML","",700.00,3.10,0.00,0.00,381.03,381.03,16.00,0.000,""
"GION","OSO NEGRO GIN","GINEB","ML","",1000.00,0.00,0.00,0.00,60.00,57.64,0.00,0.000,""
"GIPA","PRINCIPE DE LOS APOSTOLES","GINEB","ML","",700.00,0.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"GITA","TANQUERAY GIN","GINEB","ML","",750.00,4.05,0.00,0.00,254.31,254.31,16.00,0.000,""
"GITT","TANQUERAY TEN","GINEB","ML","",750.00,4.15,0.00,0.00,465.52,465.52,16.00,0.000,""
"HIEL","HIELO","HIELO","PZ","",1000.00,-8.95E+305,0.00,0.00,33.50,33.50,0.00,0.000,""
"IM01","AJINOMOTO","IMPOR","gr","",100.00,0.00,0.00,0.00,98.00,0.00,0.00,0.000,""
"IM03","ARROZ IMPORTADO","IMPOR","gr","",1000.00,0.00,0.00,0.00,555.00,602.50,0.00,0.000,""
"IM04","ARROZ KOHUKO","IMPOR","gr","",1000.00,0.00,0.00,0.00,22.50,34.12,0.00,0.000,""
"IM05","EGG ROLL SKING","IMPOR","pz","",680.40,0.00,0.00,0.00,59.80,27.19,0.00,0.000,""
"IM06","FURIKAKE","IMPOR","gr","",55.00,0.30,0.00,0.00,90.00,45.00,0.00,0.000,""
"IM07","GARY","IMPOR","gr","",1.00,0.00,0.00,0.00,91.00,95.38,0.00,0.000,""
"IM08","GINKO BILOBA HOJA","IMPOR","pz","",1.00,0.00,0.00,0.00,600.00,600.00,0.00,0.000,""
"IM09","KATAKURIKO","IMPOR","gr","",2270.00,0.00,0.00,0.00,249.75,248.13,0.00,0.000,""
"IM12","PANKO","IMPOR","gr","",1.00,0.22,0.00,0.00,48.00,46.75,0.00,0.000,""
"IM13","SALSA ANGUILA","IMPOR","ml","",4000.00,0.00,0.00,0.00,250.00,250.00,0.00,0.000,""
"IM15","SALSA SOYA","IMPOR","ml","",18900.0,0.00,0.00,0.00,780.00,480.70,0.00,0.000,""
"IM17","SALSA TERIYAKI","IMPOR","ml","",4000.00,0.30,0.00,0.00,216.90,218.52,0.00,0.000,""
"IM19","PASTA WON TON","IMPOR","GR","",340.00,19.00,0.00,0.00,29.90,29.84,0.00,0.000,""
"IM20","SALSA TERIYAKI","IMPOR","ML","",4000.00,0.00,0.00,0.00,242.76,252.42,0.00,0.000,""
"INDI","INDIO PREMIER BOT 325 MLS","CERVE","ML","",3900.00,0.00,0.00,0.00,7.24,7.39,0.00,0.000,""
"JAGR","JARABE GRANADINA","LICOR","ML","",1000.00,4.00,0.00,0.00,33.62,33.62,16.00,0.000,""
"JANA","JARABE NATURAL","LICOR","ML","",1000.00,10.87,0.00,0.00,33.62,33.62,16.00,0.000,""
"JEDS","DRY SACK","JEREZ","ML","",750.00,-0.06,0.00,0.00,237.07,118.54,0.00,0.000,""
"JELI","LA INA 750 ML","JEREZ","ML","",750.00,2.00,0.00,0.00,194.18,0.00,0.00,0.000,""
"JEOP","OPORTO FERREIRA","JEREZ","ML","",750.00,-0.06,0.00,0.00,320.00,160.00,0.00,0.000,""
"JEOT","OPORTO FERREIRA TAWNY","JEREZ","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"JEPO","POCHOLA","JEREZ","ML","",750.00,0.00,0.00,0.00,83.40,0.00,0.00,0.000,""
"JETP","TIO PEPE","JEREZ","ML","",750.00,1.22,0.00,0.00,229.31,114.66,16.00,0.000,""
"JWPL","JW PLATINUM 18","WHISK","ML","",750.00,3.00,0.00,0.00,1812.93,1592.67,16.00,0.000,""
"L001","CREMA BATIDA","LACTE","ml","",980.00,1.00,0.00,0.00,55.00,53.89,0.00,0.000,""
"L002","CREMA CHANTILLI","LACTE","gr","",184.00,0.00,0.00,0.00,29.30,29.98,0.00,0.000,""
"L003","CREMA PARA BATIR LINCONT","LACTE","ml","",900.00,1.00,0.00,0.00,69.00,69.03,0.00,0.000,""
"L004","CREMA NATURAL","LACTE","ml","",900.00,5.18,0.00,0.00,49.00,44.51,0.00,0.000,""
"L005","CREMA SABOR NATA","LACTE","ml","",1000.00,0.00,0.00,0.00,53.00,51.71,0.00,0.000,""
"L006","MANTEQUILLA","LACTE","gr","",1000.00,0.00,0.00,0.00,149.00,149.01,0.00,0.000,""
"L009","QUESO CABRA","LACTE","gr","",220.00,0.50,0.00,0.00,48.50,48.50,0.00,0.000,""
"L012","QUESO CHEDDAR NACHOS","LACTE","gr","",4000.00,0.00,0.00,0.00,20.00,20.00,0.00,0.000,""
"L014","QUESO CREMA PHILADELPHIA","LACTE","gr","",1900.00,0.50,0.00,0.00,205.00,205.02,0.00,0.000,""
"L019","QUESO GOUDA","LACTE","gr","",3000.00,0.00,0.00,0.00,378.00,377.74,0.00,0.000,""
"L021","QUESO MOZARELLA","LACTE","gr","",906.00,0.00,0.00,0.00,79.00,39.50,0.00,0.000,""
"L022","QUESILLO","LACTE","gr","",1000.00,-0.07,0.00,0.00,85.00,85.01,0.00,0.000,""
"L023","QUESO PANELA","LACTE","gr","",400.00,1.00,0.00,0.00,42.50,42.53,0.00,0.000,""
"L024","QUESO PARMESANO","LACTE","gr","",1000.00,0.55,0.00,0.00,210.00,210.01,0.00,0.000,""
"L025","QUESO COTIJA/A•EJO","LACTE","gr","",1000.00,-0.01,0.00,0.00,90.00,90.00,0.00,0.000,""
"L026","QUESO REQUESON","LACTE","gr","",1000.00,0.60,0.00,0.00,38.00,38.19,0.00,0.000,""
"LI43","LICOR 43","LICOR","ML","",750.00,4.18,0.00,0.00,325.86,325.86,16.00,0.000,""
"LIAA","AMARGO ANGOSTURA 1L","LICOR","ML","",1000.00,0.00,0.00,0.00,23.70,0.00,0.00,0.000,""
"LIAB","ABSINTH","LICOR","ML","",750.00,2.00,0.00,0.00,512.07,256.04,16.00,0.000,""
"LIAC","LAS CADENAS 1L","LICOR","ML","",1000.00,2.13,0.00,0.00,275.86,200.40,16.00,0.000,""
"LIAD","AMARETTO DISARONO 700 ML","LICOR","ML","",700.00,2.00,0.00,0.00,287.93,266.39,16.00,0.000,""
"LIAM","DEL MONO DULCE 750 ML","LICOR","ML","",750.00,2.01,0.00,0.00,206.38,103.19,16.00,0.000,""
"LIAN","AMARETTO CONTI 750 ML","LICOR","ML","",750.00,2.17,0.00,0.00,144.83,137.77,16.00,0.000,""
"LIAP","PERNOD 700 ML.","LICOR","ML","",700.00,1.00,0.00,0.00,163.63,0.00,0.00,0.000,""
"LIAR","AMARULA","LICOR","ML","",750.00,2.09,0.00,0.00,189.98,94.99,16.00,0.000,""
"LIAS","DEL MONO SECO  750 ML","LICOR","ML","",750.00,1.20,0.00,0.00,186.20,93.10,16.00,0.000,""
"LIAU","COINTREAU 750 ML","LICOR","ML","",700.00,2.15,0.00,0.00,369.83,184.92,16.00,0.000,""
"LIAZ","LICOR AZUL CURACAO 7","LICOR","ML","",750.00,2.20,0.00,0.00,95.97,94.11,0.00,0.000,""
"LIBA","BAILEYS","LICOR","ML","",750.00,3.16,0.00,0.00,206.90,206.91,16.00,0.000,""
"LIBD","VERM.CINZANO BCO EXSE","LICOR","ML","",750.00,2.00,0.00,0.00,123.23,61.62,16.00,0.000,""
"LIBE","BENEDICTINE","LICOR","ML","",750.00,0.00,0.00,0.00,302.61,0.00,0.00,0.000,""
"LIBL","BAILEYS CARAMELO 750 ML.","LICOR","ML","",750.00,1.03,0.00,0.00,284.18,142.09,16.00,0.000,""
"LICA","CAROLANS","LICOR","ML","",750.00,2.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"LICB","CACAO BLANCO","LICOR","ML","",750.00,1.14,0.00,0.00,95.97,47.99,16.00,0.000,""
"LICC","CHBACANO LICOR","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LICE","LICOR FRESA FLAMINGO","LICOR","ML","",750.00,2.00,0.00,0.00,43.00,0.00,0.00,0.000,""
"LICH","CHAMBOARD","LICOR","ML","",750.00,1.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LICI","LICOR CIRUELA JAPONESA","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LICL","CINZANO BCO DULCE","LICOR","ML","",750.00,0.00,0.00,0.00,123.23,117.70,0.00,0.000,""
"LICM","CAMPARI BITTER","LICOR","ML","",750.00,5.20,0.00,0.00,211.91,185.43,16.00,0.000,""
"LICN","CONTROY","LICOR","ML","",1000.00,2.14,0.00,0.00,113.79,113.79,16.00,0.000,""
"LICO","CACAO OBSCUR0","LICOR","ML","",750.00,1.00,0.00,0.00,66.09,66.23,0.00,0.000,""
"LICR","CHARTREUSE AMARILLO","LICOR","ML","",700.00,2.13,0.00,0.00,560.68,280.34,16.00,0.000,""
"LICS","CASIS SISCA","LICOR","ML","",750.00,2.17,0.00,0.00,358.71,179.36,16.00,0.000,""
"LICU","CURACAO","LICOR","ML","",750.00,0.00,0.00,0.00,102.59,51.30,16.00,0.000,""
"LICV","CHARTREUSE VERDE","LICOR","ML","",700.00,2.00,0.00,0.00,629.31,561.81,16.00,0.000,""
"LIDC","CHINCHON DULCE","LICOR","ML","",1000.00,4.19,0.00,0.00,184.48,183.89,16.00,0.000,""
"LIDD","DULCE DOMECQ","LICOR","ML","",750.00,0.00,0.00,0.00,155.00,139.18,0.00,0.000,""
"LIDP","KALHUA LICOR DE CAFE","LICOR","ML","",1000.00,2.10,0.00,0.00,118.97,110.66,16.00,0.000,""
"LIDR","DRAMBUIE","LICOR","ML","",750.00,2.15,0.00,0.00,399.57,199.79,16.00,0.000,""
"LIDU","DUBONET","LICOR","ML","",750.00,0.16,0.00,0.00,234.61,117.31,16.00,0.000,""
"LIDZ","LICOR DE DURAZNO/MELOCOTO","LICOR","ML","",750.00,2.14,0.00,0.00,89.66,44.83,16.00,0.000,""
"LIFD","LICOR DE FRUTAS DEKUYPER","LICOR","ML","",750.00,0.00,0.00,0.00,86.09,88.70,0.00,0.000,""
"LIFE","FERNET","LICOR","ML","",750.00,4.10,0.00,0.00,124.14,116.06,16.00,0.000,""
"LIFF","FRESA LICOR","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"LIFR","FRANGELICO","LICOR","ML","",700.00,2.11,0.00,0.00,254.31,251.73,16.00,0.000,""
"LIGA","GALLIANO","LICOR","ML","",500.00,2.13,0.00,0.00,192.45,96.23,16.00,0.000,""
"LIGR","GRAND MARNIER IMP.","LICOR","ML","",700.00,2.13,0.00,0.00,486.21,243.11,16.00,0.000,""
"LIHA","HPNOTIC HARMONIE","LICOR","ML","",750.00,0.00,0.00,0.00,341.30,256.23,0.00,0.000,""
"LIHP","HPNOTIQ","LICOR","ML","",750.00,8.06,0.00,0.00,421.41,421.38,16.00,0.000,""
"LIHU","HURACAN","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LIII","AMOR LICOR","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LIJA","JAGERMEISTER","LICOR","ML","",750.00,8.15,0.00,0.00,254.31,254.31,16.00,0.000,""
"LILI","LICOR LIMONCELLO","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LIMB","MENTA BLANCA","LICOR","ML","",750.00,0.00,0.00,0.00,50.00,0.00,0.00,0.000,""
"LIMD","MARTINI BCO DULCE","LICOR","ML","",750.00,2.11,0.00,0.00,141.38,108.18,16.00,0.000,""
"LIME","LICOR DE MELON","LICOR","ML","",750.00,2.14,0.00,0.00,267.24,197.35,16.00,0.000,""
"LIMM","MELON MIDORI","LICOR","ML","",750.00,2.16,0.00,0.00,30.00,36.58,0.00,0.000,""
"LIMN","MANDARINE NAPOLEON","LICOR","ML","",750.00,2.10,0.00,0.00,423.37,211.69,16.00,0.000,""
"LIMR","MARTINI ROJO","LICOR","ML","",750.00,2.02,0.00,0.00,155.09,77.55,16.00,0.000,""
"LIMS","MARTINI BCO SECO","LICOR","ML","",750.00,2.03,0.00,0.00,155.09,116.32,16.00,0.000,""
"LIMV","MENTA VERDE","LICOR","ML","",750.00,1.07,0.00,0.00,70.00,70.05,16.00,0.000,""
"LIMZ","LICOR DE MANZANA DEKUYPER","LICOR","ML","",750.00,2.21,0.00,0.00,113.79,56.90,16.00,0.000,""
"LINU","NUVO","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LIOR","LICOR ORUJO","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LIPA","LICOR PASSOA","LICOR","ML","",750.00,0.00,0.00,0.00,40.00,0.00,0.00,0.000,""
"LIPL","LICOR DE PLATANO 750","LICOR","ML","",750.00,2.00,0.00,0.00,95.97,95.92,0.00,0.000,""
"LIPX","PACHARA BASARANA","LICOR","ML","",750.00,0.14,0.00,0.00,240.78,120.39,16.00,0.000,""
"LIRD","LICOR CINZANO ROJO D","LICOR","ML","",750.00,2.03,0.00,0.00,102.61,107.31,0.00,0.000,""
"LIRI","RICHARDS LICOR","LICOR","ML","",750.00,0.00,0.00,0.00,100.00,0.00,0.00,0.000,""
"LIRO","ROMPOPE","LICOR","ML","",900.00,2.00,0.00,0.00,93.30,90.66,0.00,0.000,""
"LISA","LICOR DE SANDIA DEKUYPER","LICOR","ML","",750.00,2.00,0.00,0.00,104.69,104.65,0.00,0.000,""
"LISC","CHINCHON SECO","LICOR","ML","",1000.00,2.03,0.00,0.00,184.48,131.68,16.00,0.000,""
"LISD","SECO DOMECQ","LICOR","ML","",750.00,0.00,0.00,0.00,60.00,59.03,0.00,0.000,""
"LISG","SAMBUCA BCO","LICOR","ML","",700.00,2.00,0.00,0.00,211.04,156.45,16.00,0.000,""
"LISN","SAMBUCA NEGRO","LICOR","ML","",700.00,6.00,0.00,0.00,228.45,228.45,16.00,0.000,""
"LISO","CITRIC SOUTH COMFOR","LICOR","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"LIST","STREGA","LICOR","ML","",750.00,2.17,0.00,0.00,534.78,466.36,16.00,0.000,""
"LIVR","VERMOUNT","LICOR","ML","",750.00,6.12,0.00,0.00,113.79,113.92,16.00,0.000,""
"MARV","MARTELL VSOP","COGNA","","",1.00,0.00,0.00,0.00,564.66,564.66,16.00,0.000,""
"ME4C","400 CONEJOS ESPADIN BCO","MEZCA","ML","",750.00,6.15,0.00,0.00,354.61,354.61,16.00,0.000,""
"MEAA","ALIPUS SN ANDRES","MEZCA","ML","",750.00,0.03,0.00,0.00,499.57,250.29,16.00,0.000,""
"MEAJ","ALIPUS SN JUAN DEL RIO","MEZCA","ML","",750.00,0.08,0.00,0.00,418.10,313.83,16.00,0.000,""
"MEAL","ALACRAN","MEZCA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"MEAR","ALIPUS STANA RIO JOVEN","MEZCA","ML","",750.00,0.11,0.00,0.00,498.75,407.04,16.00,0.000,""
"MEAS","ALIPUS SAN BALTAZAR","MEZCA","ML","",750.00,0.10,0.00,0.00,499.57,250.29,16.00,0.000,""
"MEBE","BRUXO ESPADIN JOVEN","MEZCA","ML","",750.00,2.00,0.00,0.00,326.72,305.06,16.00,0.000,""
"MEBM","BRUXO ENSAMBLE","MEZCA","ML","",750.00,2.10,0.00,0.00,634.48,557.01,16.00,0.000,""
"MEBP","BRUXO PECHUGA","MEZCA","ML","",750.00,2.06,0.00,0.00,404.31,403.93,16.00,0.000,""
"MEDA","DANZANTES A•EJO","MEZCA","ML","",750.00,3.14,0.00,0.00,1040.69,933.18,16.00,0.000,""
"MEDB","DANZANTES JOVEN","MEZCA","ML","",750.00,3.00,0.00,0.00,593.97,589.49,16.00,0.000,""
"MEDR","DANZANTES REPOSADO","MEZCA","ML","",750.00,3.11,0.00,0.00,775.86,743.69,16.00,0.000,""
"MEEJ","ESPIRITU LAU.JOVEN","MEZCA","ML","",750.00,0.11,0.00,0.00,427.59,214.30,16.00,0.000,""
"MEEP","ESPIRITU LAU.REP","MEZCA","ML","",750.00,0.16,0.00,0.00,541.38,271.19,16.00,0.000,""
"MEER","AMORES ESPADIN REP","MEZCA","ML","",750.00,3.11,0.00,0.00,473.28,473.29,16.00,0.000,""
"MEGA","GARRAFAS MEZCAL","MEZCA","ML","",750.00,0.09,0.00,0.00,1.00,0.00,16.00,0.000,""
"MEI5","IBA 55 MEZCAL","MEZCA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"MEIB","IBA MEZCAL","MEZCA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"MEJB","JARAL DE BERRIO BCO","MEZCA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"MEMM","MEXCALITO MARACUYA","MEZCA","ML","",750.00,2.15,0.00,0.00,297.42,149.21,16.00,0.000,""
"MEOX","OAXACA MEZCAL","MEZCA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"METO","TOBALA MEZCAL","MEZCA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"MEZS","ZIGNUM SILVER","MEZCA","ML","",750.00,10.19,0.00,0.00,214.66,214.66,16.00,0.000,""
"MXC!","MEXCALITO MINI COCO","MEZCA","ML","",124.00,15.00,0.00,0.00,60.35,0.00,0.00,0.000,""
"MXME","MEXCALITO ESPADIN","MEZCA","ML","",750.00,1.10,0.00,0.00,297.42,0.00,0.00,0.000,""
"MXMG","MEXCALITO GUAYABA","MEZCA","ML","",750.00,2.00,0.00,0.00,297.42,0.00,0.00,0.000,""
"MZM3","MEXCALITO MINI TAMARINDO","MEZCA","ML","",124.00,18.00,0.00,0.00,60.35,0.00,0.00,0.000,""
"MZM4","MEXCALITO MINI GUAYABA","MEZCA","ML","",124.00,18.00,0.00,0.00,60.35,0.00,0.00,0.000,""
"MZM5","MEXCALITO MINI ESPADIN","MEZCA","ML","",124.00,15.00,0.00,0.00,60.35,0.00,0.00,0.000,""
"MZM@","MEXCALITO MINI MARACUTYA","MEZCA","ML","",124.00,21.00,0.00,0.00,60.35,0.00,0.00,0.000,""
"MZMC","MEXCALITO COCO","MEZCA","ML","",750.00,2.00,0.00,0.00,297.42,0.00,0.00,0.000,""
"MZMT","MEXCALITO TAMARINDO","MEZCA","ML","",750.00,2.10,0.00,0.00,297.42,297.42,16.00,0.000,""
"PM04","ATUN MEDALLON","MARIS","pz","",1000.00,3.38,0.00,0.00,306.00,306.05,0.00,0.000,""
"PM05","BACALAO","MARIS","gr","",1000.00,0.00,0.00,0.00,350.00,175.00,0.00,0.000,""
"PM07","CAMARON 21/25","MARIS","gr","",2000.00,0.00,0.00,0.00,170.00,177.37,0.00,0.000,""
"PM08","CAMARON AGUACHILE","MARIS","gr","",2000.00,3.84,0.00,0.00,220.00,221.50,0.00,0.000,""
"PM09","CAMARON PACOTILLA","MARIS","gr","",1000.00,0.00,0.00,0.00,215.00,214.26,0.00,0.000,""
"PM10","CAMARON U10","MARIS","gr","",2000.00,0.00,0.00,0.00,560.00,527.50,0.00,0.000,""
"PM11","CAMARON U15","MARIS","gr","",2000.00,1.20,0.00,0.00,480.00,480.00,0.00,0.000,""
"PM17","MARLYN AHUMADO","MARIS","gr","",1000.00,0.00,0.00,0.00,175.00,175.00,0.00,0.000,""
"PM19","PULPA DE JAIBA","MARIS","gr","",1000.00,0.00,0.00,0.00,260.00,259.30,0.00,0.000,""
"PM20","PULPO","MARIS","gr","",1000.00,0.86,0.00,0.00,220.00,220.93,0.00,0.000,""
"PM21","PULPO PRECOCIDO","MARIS","gr","",1000.00,0.00,0.00,0.00,90.00,0.00,0.00,0.000,""
